time,Gb,Gd,Gr,H_sun,T2m,WS10m,Int,datetime,year,month,G_totale
20050111:0210,0.0,0.0,0.0,0.0,-0.54,1.31,0.0,2005-01-11 02:10:00,2005,1,0.0
20050111:0310,0.0,0.0,0.0,0.0,-0.22,1.24,0.0,2005-01-11 03:10:00,2005,1,0.0
20050111:0410,0.0,0.0,0.0,0.0,0.07,1.31,0.0,2005-01-11 04:10:00,2005,1,0.0
20050111:0510,0.0,0.0,0.0,0.0,0.36,1.31,0.0,2005-01-11 05:10:00,2005,1,0.0
20050111:0610,0.0,0.0,0.0,0.0,0.37,1.38,0.0,2005-01-11 06:10:00,2005,1,0.0
20050111:0710,0.0,0.0,0.0,0.0,0.34,1.17,0.0,2005-01-11 07:10:00,2005,1,0.0
20050111:0810,3.67,38.3,1.06,10.06,0.99,1.1,0.0,2005-01-11 08:10:00,2005,1,43.03
20050111:0910,0.0,65.01,1.79,16.28,2.67,0.9,0.0,2005-01-11 09:10:00,2005,1,66.80000000000001
20050111:1010,0.0,47.44,1.3,20.4,3.92,0.62,0.0,2005-01-11 10:10:00,2005,1,48.739999999999995
20050111:1110,0.0,50.96,1.4,22.02,5.79,0.07,0.0,2005-01-11 11:10:00,2005,1,52.36
20050111:1210,0.0,57.99,1.59,20.94,6.08,0.14,0.0,2005-01-11 12:10:00,2005,1,59.580000000000005
20050111:1310,0.0,51.84,1.42,17.29,6.05,0.14,0.0,2005-01-11 13:10:00,2005,1,53.260000000000005
20050111:1410,8.95,75.86,2.1,11.45,6.08,0.14,0.0,2005-01-11 14:10:00,2005,1,86.91
20050111:1510,122.06,63.77,1.55,3.9,6.06,0.21,0.0,2005-01-11 15:10:00,2005,1,187.38000000000002
20050111:1610,0.0,0.0,0.0,0.0,5.8,0.21,0.0,2005-01-11 16:10:00,2005,1,0.0
20050111:1710,0.0,0.0,0.0,0.0,5.47,0.34,0.0,2005-01-11 17:10:00,2005,1,0.0
20050111:1810,0.0,0.0,0.0,0.0,4.72,0.69,0.0,2005-01-11 18:10:00,2005,1,0.0
20050111:1910,0.0,0.0,0.0,0.0,2.27,1.17,0.0,2005-01-11 19:10:00,2005,1,0.0
20050111:2010,0.0,0.0,0.0,0.0,0.83,1.31,0.0,2005-01-11 20:10:00,2005,1,0.0
20050111:2110,0.0,0.0,0.0,0.0,0.03,1.38,0.0,2005-01-11 21:10:00,2005,1,0.0
20050111:2210,0.0,0.0,0.0,0.0,-0.55,1.45,0.0,2005-01-11 22:10:00,2005,1,0.0
20050111:2310,0.0,0.0,0.0,0.0,-0.41,1.45,0.0,2005-01-11 23:10:00,2005,1,0.0
20050112:0010,0.0,0.0,0.0,0.0,-0.7,1.52,0.0,2005-01-12 00:10:00,2005,1,0.0
20050112:0110,0.0,0.0,0.0,0.0,-0.98,1.59,0.0,2005-01-12 01:10:00,2005,1,0.0
20050112:0210,0.0,0.0,0.0,0.0,-1.56,1.66,0.0,2005-01-12 02:10:00,2005,1,0.0
20050112:0310,0.0,0.0,0.0,0.0,-1.9,1.72,0.0,2005-01-12 03:10:00,2005,1,0.0
20050112:0410,0.0,0.0,0.0,0.0,-2.29,1.79,0.0,2005-01-12 04:10:00,2005,1,0.0
20050112:0510,0.0,0.0,0.0,0.0,-2.25,1.72,0.0,2005-01-12 05:10:00,2005,1,0.0
20050112:0610,0.0,0.0,0.0,0.0,-2.5,1.79,0.0,2005-01-12 06:10:00,2005,1,0.0
20050112:0710,0.0,0.0,0.0,0.0,-2.26,1.93,0.0,2005-01-12 07:10:00,2005,1,0.0
20050112:0810,152.75,70.13,2.25,10.15,-1.4,1.66,0.0,2005-01-12 08:10:00,2005,1,225.13
20050112:0910,594.97,70.89,6.06,16.39,1.81,1.24,0.0,2005-01-12 09:10:00,2005,1,671.92
20050112:1010,698.02,102.17,8.16,20.54,5.35,0.76,0.0,2005-01-12 10:10:00,2005,1,808.3499999999999
20050112:1110,696.67,136.27,9.01,22.17,7.48,0.62,0.0,2005-01-12 11:10:00,2005,1,841.9499999999999
20050112:1210,803.16,93.01,9.39,21.11,8.29,0.76,0.0,2005-01-12 12:10:00,2005,1,905.56
20050112:1310,256.63,187.84,5.94,17.47,8.47,0.9,0.0,2005-01-12 13:10:00,2005,1,450.41
20050112:1410,509.83,101.53,5.29,11.63,8.12,0.9,0.0,2005-01-12 14:10:00,2005,1,616.65
20050112:1510,139.61,65.74,1.62,4.08,7.12,0.76,0.0,2005-01-12 15:10:00,2005,1,206.97000000000003
20050112:1610,0.0,0.0,0.0,0.0,6.44,0.55,0.0,2005-01-12 16:10:00,2005,1,0.0
20050112:1710,0.0,0.0,0.0,0.0,5.3,0.69,0.0,2005-01-12 17:10:00,2005,1,0.0
20050112:1810,0.0,0.0,0.0,0.0,3.81,1.1,0.0,2005-01-12 18:10:00,2005,1,0.0
20050112:1910,0.0,0.0,0.0,0.0,2.74,1.1,0.0,2005-01-12 19:10:00,2005,1,0.0
20050112:2010,0.0,0.0,0.0,0.0,-0.04,1.52,0.0,2005-01-12 20:10:00,2005,1,0.0
20050112:2110,0.0,0.0,0.0,0.0,-1.69,1.72,0.0,2005-01-12 21:10:00,2005,1,0.0
20050112:2210,0.0,0.0,0.0,0.0,-2.41,1.79,0.0,2005-01-12 22:10:00,2005,1,0.0
20050112:2310,0.0,0.0,0.0,0.0,-3.03,1.86,0.0,2005-01-12 23:10:00,2005,1,0.0
20050113:0010,0.0,0.0,0.0,0.0,-3.37,1.86,0.0,2005-01-13 00:10:00,2005,1,0.0
20050113:0110,0.0,0.0,0.0,0.0,-3.64,1.86,0.0,2005-01-13 01:10:00,2005,1,0.0
20050113:0210,0.0,0.0,0.0,0.0,-3.85,1.86,0.0,2005-01-13 02:10:00,2005,1,0.0
20050113:0310,0.0,0.0,0.0,0.0,-4.17,1.86,0.0,2005-01-13 03:10:00,2005,1,0.0
20050113:0410,0.0,0.0,0.0,0.0,-4.02,1.79,0.0,2005-01-13 04:10:00,2005,1,0.0
20050113:0510,0.0,0.0,0.0,0.0,-3.56,1.66,0.0,2005-01-13 05:10:00,2005,1,0.0
20050113:0610,0.0,0.0,0.0,0.0,-3.29,0.0,0.0,2005-01-13 06:10:00,2005,1,0.0
20050113:0710,0.0,0.0,0.0,0.0,-1.13,0.0,0.0,2005-01-13 07:10:00,2005,1,0.0
20050113:0810,21.61,49.3,1.4,10.25,-0.3,1.24,0.0,2005-01-13 08:10:00,2005,1,72.31
20050113:0910,294.17,138.12,4.93,16.51,2.3,0.76,0.0,2005-01-13 09:10:00,2005,1,437.22
20050113:1010,51.51,147.69,4.25,20.68,4.2,0.62,0.0,2005-01-13 10:10:00,2005,1,203.45
20050113:1110,0.0,69.41,1.91,22.34,5.25,0.69,0.0,2005-01-13 11:10:00,2005,1,71.32
20050113:1210,409.7,208.01,7.73,21.29,6.36,0.69,0.0,2005-01-13 12:10:00,2005,1,625.44
20050113:1310,264.57,188.9,6.04,17.65,6.72,0.76,0.0,2005-01-13 13:10:00,2005,1,459.51000000000005
20050113:1410,523.99,97.46,5.41,11.82,6.36,0.76,0.0,2005-01-13 14:10:00,2005,1,626.86
20050113:1510,102.02,62.04,1.55,4.27,5.67,0.48,0.0,2005-01-13 15:10:00,2005,1,165.61
20050113:1610,0.0,0.0,0.0,0.0,4.82,0.55,0.0,2005-01-13 16:10:00,2005,1,0.0
20050113:1710,0.0,0.0,0.0,0.0,2.63,1.24,0.0,2005-01-13 17:10:00,2005,1,0.0
20050113:1810,0.0,0.0,0.0,0.0,-0.51,1.66,0.0,2005-01-13 18:10:00,2005,1,0.0
20050113:1910,0.0,0.0,0.0,0.0,-1.98,1.93,0.0,2005-01-13 19:10:00,2005,1,0.0
20050113:2010,0.0,0.0,0.0,0.0,-2.56,2.14,0.0,2005-01-13 20:10:00,2005,1,0.0
20050113:2110,0.0,0.0,0.0,0.0,-2.7,2.21,0.0,2005-01-13 21:10:00,2005,1,0.0
20050113:2210,0.0,0.0,0.0,0.0,-3.0,2.28,0.0,2005-01-13 22:10:00,2005,1,0.0
20050113:2310,0.0,0.0,0.0,0.0,-3.18,2.28,0.0,2005-01-13 23:10:00,2005,1,0.0
20050114:0010,0.0,0.0,0.0,0.0,-3.23,2.28,0.0,2005-01-14 00:10:00,2005,1,0.0
20050114:0110,0.0,0.0,0.0,0.0,-2.86,2.28,0.0,2005-01-14 01:10:00,2005,1,0.0
20050114:0210,0.0,0.0,0.0,0.0,-2.83,2.28,0.0,2005-01-14 02:10:00,2005,1,0.0
20050114:0310,0.0,0.0,0.0,0.0,-2.68,2.28,0.0,2005-01-14 03:10:00,2005,1,0.0
20050114:0410,0.0,0.0,0.0,0.0,-2.07,2.21,0.0,2005-01-14 04:10:00,2005,1,0.0
20050114:0510,0.0,0.0,0.0,0.0,-2.25,2.21,0.0,2005-01-14 05:10:00,2005,1,0.0
20050114:0610,0.0,0.0,0.0,0.0,-1.86,2.14,0.0,2005-01-14 06:10:00,2005,1,0.0
20050114:0710,0.0,0.0,0.0,0.0,-3.14,2.07,0.0,2005-01-14 07:10:00,2005,1,0.0
20050114:0810,71.33,64.1,1.88,10.35,-1.47,1.72,0.0,2005-01-14 08:10:00,2005,1,137.31
20050114:0910,292.18,138.67,4.95,16.64,1.63,1.38,0.0,2005-01-14 09:10:00,2005,1,435.8
20050114:1010,199.96,184.96,5.82,20.83,5.23,1.03,0.0,2005-01-14 10:10:00,2005,1,390.74
20050114:1110,654.05,151.56,8.93,22.51,7.36,0.83,0.0,2005-01-14 11:10:00,2005,1,814.5399999999998
20050114:1210,637.51,154.59,8.79,21.47,8.35,0.97,0.0,2005-01-14 12:10:00,2005,1,800.89
20050114:1310,210.99,186.59,5.75,17.85,8.56,1.17,0.0,2005-01-14 13:10:00,2005,1,403.33000000000004
20050114:1410,462.88,116.53,5.26,12.01,8.14,1.03,0.0,2005-01-14 14:10:00,2005,1,584.67
20050114:1510,113.7,65.88,1.64,4.46,6.94,0.76,0.0,2005-01-14 15:10:00,2005,1,181.21999999999997
20050114:1610,0.0,0.0,0.0,0.0,6.51,0.69,0.0,2005-01-14 16:10:00,2005,1,0.0
20050114:1710,0.0,0.0,0.0,0.0,4.79,1.24,0.0,2005-01-14 17:10:00,2005,1,0.0
20050114:1810,0.0,0.0,0.0,0.0,0.62,1.86,0.0,2005-01-14 18:10:00,2005,1,0.0
20050114:1910,0.0,0.0,0.0,0.0,-1.06,2.14,0.0,2005-01-14 19:10:00,2005,1,0.0
20050114:2010,0.0,0.0,0.0,0.0,-2.23,2.14,0.0,2005-01-14 20:10:00,2005,1,0.0
20050114:2110,0.0,0.0,0.0,0.0,-2.66,2.14,0.0,2005-01-14 21:10:00,2005,1,0.0
20050114:2210,0.0,0.0,0.0,0.0,-2.64,2.0,0.0,2005-01-14 22:10:00,2005,1,0.0
20050114:2310,0.0,0.0,0.0,0.0,-2.49,2.0,0.0,2005-01-14 23:10:00,2005,1,0.0
20050115:0010,0.0,0.0,0.0,0.0,-1.77,1.86,0.0,2005-01-15 00:10:00,2005,1,0.0
20050115:0110,0.0,0.0,0.0,0.0,-1.76,1.79,0.0,2005-01-15 01:10:00,2005,1,0.0
20050115:0210,0.0,0.0,0.0,0.0,-1.52,1.79,0.0,2005-01-15 02:10:00,2005,1,0.0
20050115:0310,0.0,0.0,0.0,0.0,-1.78,1.79,0.0,2005-01-15 03:10:00,2005,1,0.0
20050115:0410,0.0,0.0,0.0,0.0,-1.63,1.72,0.0,2005-01-15 04:10:00,2005,1,0.0
20050115:0510,0.0,0.0,0.0,0.0,-1.56,1.66,0.0,2005-01-15 05:10:00,2005,1,0.0
20050115:0610,0.0,0.0,0.0,0.0,-1.54,1.66,0.0,2005-01-15 06:10:00,2005,1,0.0
20050115:0710,0.0,0.0,0.0,0.0,-1.22,1.59,0.0,2005-01-15 07:10:00,2005,1,0.0
20050115:0810,130.59,72.11,2.25,10.47,-0.73,1.45,0.0,2005-01-15 08:10:00,2005,1,204.95
20050115:0910,466.35,111.62,5.72,16.78,0.7,1.24,0.0,2005-01-15 09:10:00,2005,1,583.69
20050115:1010,603.57,138.45,7.97,20.99,2.19,1.03,0.0,2005-01-15 10:10:00,2005,1,749.99
20050115:1110,680.32,146.64,9.15,22.69,2.93,0.83,0.0,2005-01-15 11:10:00,2005,1,836.11
20050115:1210,742.12,119.14,9.32,21.66,3.53,0.62,0.0,2005-01-15 12:10:00,2005,1,870.58
20050115:1310,248.25,192.43,6.08,18.04,3.82,0.69,0.0,2005-01-15 13:10:00,2005,1,446.76
20050115:1410,425.87,129.57,5.24,12.21,3.61,0.69,0.0,2005-01-15 14:10:00,2005,1,560.6800000000001
20050115:1510,124.45,71.06,1.76,4.65,3.39,0.69,0.0,2005-01-15 15:10:00,2005,1,197.26999999999998
20050115:1610,0.0,0.0,0.0,0.0,2.95,0.76,0.0,2005-01-15 16:10:00,2005,1,0.0
20050115:1710,0.0,0.0,0.0,0.0,1.59,1.03,0.0,2005-01-15 17:10:00,2005,1,0.0
20050115:1810,0.0,0.0,0.0,0.0,-0.02,1.38,0.0,2005-01-15 18:10:00,2005,1,0.0
20050115:1910,0.0,0.0,0.0,0.0,-0.77,1.59,0.0,2005-01-15 19:10:00,2005,1,0.0
20050115:2010,0.0,0.0,0.0,0.0,-1.39,1.59,0.0,2005-01-15 20:10:00,2005,1,0.0
20050115:2110,0.0,0.0,0.0,0.0,-1.85,1.66,0.0,2005-01-15 21:10:00,2005,1,0.0
20050115:2210,0.0,0.0,0.0,0.0,-2.46,1.72,0.0,2005-01-15 22:10:00,2005,1,0.0
20050115:2310,0.0,0.0,0.0,0.0,-2.83,1.72,0.0,2005-01-15 23:10:00,2005,1,0.0
20050116:0010,0.0,0.0,0.0,0.0,-3.49,1.86,0.0,2005-01-16 00:10:00,2005,1,0.0
20050116:0110,0.0,0.0,0.0,0.0,-4.38,1.86,0.0,2005-01-16 01:10:00,2005,1,0.0
20050116:0210,0.0,0.0,0.0,0.0,-4.3,1.79,0.0,2005-01-16 02:10:00,2005,1,0.0
20050116:0310,0.0,0.0,0.0,0.0,-3.91,1.72,0.0,2005-01-16 03:10:00,2005,1,0.0
20050116:0410,0.0,0.0,0.0,0.0,-4.18,1.72,0.0,2005-01-16 04:10:00,2005,1,0.0
20050116:0510,0.0,0.0,0.0,0.0,-4.22,1.66,0.0,2005-01-16 05:10:00,2005,1,0.0
20050116:0610,0.0,0.0,0.0,0.0,-4.26,1.66,0.0,2005-01-16 06:10:00,2005,1,0.0
20050116:0710,0.0,0.0,0.0,0.0,-5.47,1.86,0.0,2005-01-16 07:10:00,2005,1,0.0
20050116:0810,136.16,72.76,2.29,10.59,-4.17,1.52,0.0,2005-01-16 08:10:00,2005,1,211.21
20050116:0910,473.71,111.86,5.82,16.92,-1.27,1.1,0.0,2005-01-16 09:10:00,2005,1,591.39
20050116:1010,616.7,135.71,8.09,21.16,1.54,0.62,0.0,2005-01-16 10:10:00,2005,1,760.5000000000001
20050116:1110,763.66,114.07,9.54,22.87,3.12,0.21,0.0,2005-01-16 11:10:00,2005,1,887.27
20050116:1210,686.76,144.1,9.2,21.86,3.65,0.55,0.0,2005-01-16 12:10:00,2005,1,840.0600000000001
20050116:1310,263.13,193.82,6.23,18.25,3.47,0.69,0.0,2005-01-16 13:10:00,2005,1,463.18
20050116:1410,442.92,126.88,5.38,12.41,3.48,0.62,0.0,2005-01-16 14:10:00,2005,1,575.18
20050116:1510,139.17,75.8,1.88,4.85,2.84,0.34,0.0,2005-01-16 15:10:00,2005,1,216.84999999999997
20050116:1610,0.0,0.0,0.0,0.0,2.25,0.48,0.0,2005-01-16 16:10:00,2005,1,0.0
20050116:1710,0.0,0.0,0.0,0.0,0.8,1.03,0.0,2005-01-16 17:10:00,2005,1,0.0
20050116:1810,0.0,0.0,0.0,0.0,-0.78,1.24,0.0,2005-01-16 18:10:00,2005,1,0.0
20050116:1910,0.0,0.0,0.0,0.0,-0.26,0.97,0.0,2005-01-16 19:10:00,2005,1,0.0
20050116:2010,0.0,0.0,0.0,0.0,-2.45,1.38,0.0,2005-01-16 20:10:00,2005,1,0.0
20050116:2110,0.0,0.0,0.0,0.0,-3.65,1.66,0.0,2005-01-16 21:10:00,2005,1,0.0
20050116:2210,0.0,0.0,0.0,0.0,-4.12,1.72,0.0,2005-01-16 22:10:00,2005,1,0.0
20050116:2310,0.0,0.0,0.0,0.0,-4.71,1.79,0.0,2005-01-16 23:10:00,2005,1,0.0
20050117:0010,0.0,0.0,0.0,0.0,-5.2,1.79,0.0,2005-01-17 00:10:00,2005,1,0.0
20050117:0110,0.0,0.0,0.0,0.0,-5.51,1.86,0.0,2005-01-17 01:10:00,2005,1,0.0
20050117:0210,0.0,0.0,0.0,0.0,-5.91,1.86,0.0,2005-01-17 02:10:00,2005,1,0.0
20050117:0310,0.0,0.0,0.0,0.0,-6.18,1.93,0.0,2005-01-17 03:10:00,2005,1,0.0
20050117:0410,0.0,0.0,0.0,0.0,-6.41,1.93,0.0,2005-01-17 04:10:00,2005,1,0.0
20050117:0510,0.0,0.0,0.0,0.0,-6.45,2.0,0.0,2005-01-17 05:10:00,2005,1,0.0
20050117:0610,0.0,0.0,0.0,0.0,-6.64,2.07,0.0,2005-01-17 06:10:00,2005,1,0.0
20050117:0710,0.0,0.0,0.0,0.0,-7.14,2.07,0.0,2005-01-17 07:10:00,2005,1,0.0
20050117:0810,144.99,75.24,2.39,10.71,-5.14,1.79,0.0,2005-01-17 08:10:00,2005,1,222.62
20050117:0910,555.61,90.6,6.21,17.07,-1.03,1.38,0.0,2005-01-17 09:10:00,2005,1,652.4200000000001
20050117:1010,708.51,107.62,8.57,21.33,2.82,0.9,0.0,2005-01-17 10:10:00,2005,1,824.7
20050117:1110,724.68,137.09,9.54,23.06,5.31,0.69,0.0,2005-01-17 11:10:00,2005,1,871.31
20050117:1210,773.45,114.47,9.68,22.07,6.5,0.69,0.0,2005-01-17 12:10:00,2005,1,897.6
20050117:1310,241.8,196.8,6.21,18.46,6.86,0.76,0.0,2005-01-17 13:10:00,2005,1,444.81
20050117:1410,547.99,99.46,5.89,12.62,6.49,0.76,0.0,2005-01-17 14:10:00,2005,1,653.34
20050117:1510,157.44,81.45,2.03,5.05,5.27,0.62,0.0,2005-01-17 15:10:00,2005,1,240.92
20050117:1610,0.0,0.0,0.0,0.0,4.28,0.76,0.0,2005-01-17 16:10:00,2005,1,0.0
20050117:1710,0.0,0.0,0.0,0.0,2.23,1.17,0.0,2005-01-17 17:10:00,2005,1,0.0
20050117:1810,0.0,0.0,0.0,0.0,-0.68,1.59,0.0,2005-01-17 18:10:00,2005,1,0.0
20050117:1910,0.0,0.0,0.0,0.0,-3.48,1.93,0.0,2005-01-17 19:10:00,2005,1,0.0
20050117:2010,0.0,0.0,0.0,0.0,-4.09,2.07,0.0,2005-01-17 20:10:00,2005,1,0.0
20050117:2110,0.0,0.0,0.0,0.0,-4.57,2.07,0.0,2005-01-17 21:10:00,2005,1,0.0
20050117:2210,0.0,0.0,0.0,0.0,-5.12,2.07,0.0,2005-01-17 22:10:00,2005,1,0.0
20050117:2310,0.0,0.0,0.0,0.0,-5.65,2.0,0.0,2005-01-17 23:10:00,2005,1,0.0
20050118:0010,0.0,0.0,0.0,0.0,-6.08,2.0,0.0,2005-01-18 00:10:00,2005,1,0.0
20050118:0110,0.0,0.0,0.0,0.0,-6.29,2.0,0.0,2005-01-18 01:10:00,2005,1,0.0
20050118:0210,0.0,0.0,0.0,0.0,-6.42,1.93,0.0,2005-01-18 02:10:00,2005,1,0.0
20050118:0310,0.0,0.0,0.0,0.0,-6.5,1.93,0.0,2005-01-18 03:10:00,2005,1,0.0
20050118:0410,0.0,0.0,0.0,0.0,-6.52,1.86,0.0,2005-01-18 04:10:00,2005,1,0.0
20050118:0510,0.0,0.0,0.0,0.0,-6.46,1.86,0.0,2005-01-18 05:10:00,2005,1,0.0
20050118:0610,0.0,0.0,0.0,0.0,-6.41,1.86,0.0,2005-01-18 06:10:00,2005,1,0.0
20050118:0710,0.0,0.0,0.0,0.0,-6.95,1.86,0.0,2005-01-18 07:10:00,2005,1,0.0
20050118:0810,44.36,61.72,1.79,10.84,-5.3,1.45,0.0,2005-01-18 08:10:00,2005,1,107.87
20050118:0910,74.21,125.23,3.67,17.22,-1.64,0.83,0.0,2005-01-18 09:10:00,2005,1,203.10999999999999
20050118:1010,0.0,94.01,2.58,21.51,1.5,0.41,0.0,2005-01-18 10:10:00,2005,1,96.59
20050118:1110,15.9,146.45,4.1,23.26,2.42,0.48,0.0,2005-01-18 11:10:00,2005,1,166.45
20050118:1210,0.0,30.75,0.85,22.28,2.71,0.76,0.0,2005-01-18 12:10:00,2005,1,31.6
20050118:1310,0.0,55.35,1.52,18.67,2.48,1.1,0.0,2005-01-18 13:10:00,2005,1,56.870000000000005
20050118:1410,0.0,34.26,0.94,12.83,2.05,0.9,0.0,2005-01-18 14:10:00,2005,1,35.199999999999996
20050118:1510,0.0,19.33,0.53,5.26,1.56,0.69,0.0,2005-01-18 15:10:00,2005,1,19.86
20050118:1610,0.0,0.0,0.0,0.0,0.66,0.97,0.0,2005-01-18 16:10:00,2005,1,0.0
20050118:1710,0.0,0.0,0.0,0.0,-0.3,1.24,0.0,2005-01-18 17:10:00,2005,1,0.0
20050118:1810,0.0,0.0,0.0,0.0,-0.43,1.66,0.0,2005-01-18 18:10:00,2005,1,0.0
20050118:1910,0.0,0.0,0.0,0.0,-1.31,1.45,0.0,2005-01-18 19:10:00,2005,1,0.0
20050118:2010,0.0,0.0,0.0,0.0,-1.25,1.79,0.0,2005-01-18 20:10:00,2005,1,0.0
20050118:2110,0.0,0.0,0.0,0.0,-1.06,2.0,0.0,2005-01-18 21:10:00,2005,1,0.0
20050118:2210,0.0,0.0,0.0,0.0,-0.8,2.14,0.0,2005-01-18 22:10:00,2005,1,0.0
20050118:2310,0.0,0.0,0.0,0.0,-0.51,2.28,0.0,2005-01-18 23:10:00,2005,1,0.0
20050119:0010,0.0,0.0,0.0,0.0,-0.29,2.34,0.0,2005-01-19 00:10:00,2005,1,0.0
20050119:0110,0.0,0.0,0.0,0.0,0.67,2.55,0.0,2005-01-19 01:10:00,2005,1,0.0
20050119:0210,0.0,0.0,0.0,0.0,0.53,2.55,0.0,2005-01-19 02:10:00,2005,1,0.0
20050119:0310,0.0,0.0,0.0,0.0,0.0,2.28,0.0,2005-01-19 03:10:00,2005,1,0.0
20050119:0410,0.0,0.0,0.0,0.0,-0.72,2.34,0.0,2005-01-19 04:10:00,2005,1,0.0
20050119:0510,0.0,0.0,0.0,0.0,-0.51,2.34,0.0,2005-01-19 05:10:00,2005,1,0.0
20050119:0610,0.0,0.0,0.0,0.0,-0.11,2.48,0.0,2005-01-19 06:10:00,2005,1,0.0
20050119:0710,0.0,0.0,0.0,0.0,1.14,2.14,0.0,2005-01-19 07:10:00,2005,1,0.0
20050119:0810,0.0,32.51,0.89,10.98,1.67,2.21,0.0,2005-01-19 08:10:00,2005,1,33.4
20050119:0910,0.0,72.04,1.98,17.39,2.86,2.0,0.0,2005-01-19 09:10:00,2005,1,74.02000000000001
20050119:1010,92.12,170.6,5.05,21.69,4.31,1.52,0.0,2005-01-19 10:10:00,2005,1,267.77000000000004
20050119:1110,300.18,219.45,7.46,23.47,5.33,1.24,0.0,2005-01-19 11:10:00,2005,1,527.09
20050119:1210,128.27,201.33,6.04,22.49,5.9,1.17,0.0,2005-01-19 12:10:00,2005,1,335.64000000000004
20050119:1310,150.64,184.45,5.55,18.89,6.32,0.9,0.0,2005-01-19 13:10:00,2005,1,340.64
20050119:1410,560.95,91.84,6.06,13.05,6.27,0.55,0.0,2005-01-19 14:10:00,2005,1,658.85
20050119:1510,38.89,57.37,1.52,5.47,5.75,0.62,0.0,2005-01-19 15:10:00,2005,1,97.77999999999999
20050119:1610,0.0,0.0,0.0,0.0,4.38,1.1,0.0,2005-01-19 16:10:00,2005,1,0.0
20050119:1710,0.0,0.0,0.0,0.0,1.67,1.59,0.0,2005-01-19 17:10:00,2005,1,0.0
20050119:1810,0.0,0.0,0.0,0.0,-0.08,1.79,0.0,2005-01-19 18:10:00,2005,1,0.0
20050119:1910,0.0,0.0,0.0,0.0,0.23,1.66,0.0,2005-01-19 19:10:00,2005,1,0.0
20050119:2010,0.0,0.0,0.0,0.0,-1.23,1.79,0.0,2005-01-19 20:10:00,2005,1,0.0
20050119:2110,0.0,0.0,0.0,0.0,-2.43,1.93,0.0,2005-01-19 21:10:00,2005,1,0.0
20050119:2210,0.0,0.0,0.0,0.0,-3.1,2.14,0.0,2005-01-19 22:10:00,2005,1,0.0
20050119:2310,0.0,0.0,0.0,0.0,-3.71,2.14,0.0,2005-01-19 23:10:00,2005,1,0.0
20050120:0010,0.0,0.0,0.0,0.0,-4.29,2.14,0.0,2005-01-20 00:10:00,2005,1,0.0
20050120:0110,0.0,0.0,0.0,0.0,-5.03,2.07,0.0,2005-01-20 01:10:00,2005,1,0.0
20050120:0210,0.0,0.0,0.0,0.0,-5.08,2.0,0.0,2005-01-20 02:10:00,2005,1,0.0
20050120:0310,0.0,0.0,0.0,0.0,-4.72,1.93,0.0,2005-01-20 03:10:00,2005,1,0.0
20050120:0410,0.0,0.0,0.0,0.0,-4.97,1.93,0.0,2005-01-20 04:10:00,2005,1,0.0
20050120:0510,0.0,0.0,0.0,0.0,-4.93,1.86,0.0,2005-01-20 05:10:00,2005,1,0.0
20050120:0610,0.0,0.0,0.0,0.0,-5.06,1.86,0.0,2005-01-20 06:10:00,2005,1,0.0
20050120:0710,0.0,0.0,0.0,0.0,-3.41,1.66,0.0,2005-01-20 07:10:00,2005,1,0.0
20050120:0810,6.66,47.59,1.33,11.13,-2.18,1.52,0.0,2005-01-20 08:10:00,2005,1,55.58
20050120:0910,161.67,142.36,4.47,17.55,0.69,1.1,0.0,2005-01-20 09:10:00,2005,1,308.5
20050120:1010,760.01,83.43,8.91,21.89,3.14,0.62,0.0,2005-01-20 10:10:00,2005,1,852.35
20050120:1110,858.74,78.5,10.26,23.68,4.73,0.48,0.0,2005-01-20 11:10:00,2005,1,947.5
20050120:1210,842.39,82.91,10.17,22.72,5.45,1.03,0.0,2005-01-20 12:10:00,2005,1,935.4699999999999
20050120:1310,256.68,197.69,6.42,19.12,5.92,1.24,0.0,2005-01-20 13:10:00,2005,1,460.79
20050120:1410,519.08,105.26,5.96,13.27,5.64,0.83,0.0,2005-01-20 14:10:00,2005,1,630.3000000000001
20050120:1510,238.21,91.27,2.49,5.69,4.77,0.55,0.0,2005-01-20 15:10:00,2005,1,331.97
20050120:1610,0.0,0.0,0.0,0.0,4.24,0.28,0.0,2005-01-20 16:10:00,2005,1,0.0
20050120:1710,0.0,0.0,0.0,0.0,3.37,0.07,0.0,2005-01-20 17:10:00,2005,1,0.0
20050120:1810,0.0,0.0,0.0,0.0,2.73,0.41,0.0,2005-01-20 18:10:00,2005,1,0.0
20050120:1910,0.0,0.0,0.0,0.0,0.94,1.17,0.0,2005-01-20 19:10:00,2005,1,0.0
20050120:2010,0.0,0.0,0.0,0.0,-0.65,1.38,0.0,2005-01-20 20:10:00,2005,1,0.0
20050120:2110,0.0,0.0,0.0,0.0,-1.74,1.59,0.0,2005-01-20 21:10:00,2005,1,0.0
20050120:2210,0.0,0.0,0.0,0.0,-2.25,1.59,0.0,2005-01-20 22:10:00,2005,1,0.0
20050120:2310,0.0,0.0,0.0,0.0,-2.61,1.66,0.0,2005-01-20 23:10:00,2005,1,0.0
20050121:0010,0.0,0.0,0.0,0.0,-2.79,1.59,0.0,2005-01-21 00:10:00,2005,1,0.0
20050121:0110,0.0,0.0,0.0,0.0,-2.89,1.52,0.0,2005-01-21 01:10:00,2005,1,0.0
